2025-05-08 17:16:02,649 - INFO - 処理開始: /Volumes/T7/JPG書き出し [目標=200KB, 許容誤差=50KB, 品質モード=MSE]
2025-05-08 17:16:26,082 - INFO - 変換成功: /Volumes/T7/JPG書き出し/7cm/A-1/0057_A_1_161_nt_rasha_aqua_blue_46Y_100_667378.jpg -> /Volumes/T7/JPG書き出し/AVIF出力/7cm/A-1/0057_A_1_161_nt_rasha_aqua_blue_46Y_100_667378.avif (品質=62, サイズ: 2.24 MB -> 241.0 KB, 圧縮率: 89.5%, 反復: 3)
2025-05-08 17:16:26,449 - INFO - 変換成功: /Volumes/T7/JPG書き出し/7cm/A-1/0058_A_1_163_nt_rasha_neptune_green_46Y_100_667907.jpg -> /Volumes/T7/JPG書き出し/AVIF出力/7cm/A-1/0058_A_1_163_nt_rasha_neptune_green_46Y_100_667907.avif (品質=62, サイズ: 2.04 MB -> 189.0 KB, 圧縮率: 90.9%, 反復: 3)
2025-05-08 17:16:27,075 - INFO - 変換成功: /Volumes/T7/JPG書き出し/7cm/A-1/0059_A_1_165_nt_rasha_lily_green_46Y_100_668152.jpg -> /Volumes/T7/JPG書き出し/AVIF出力/7cm/A-1/0059_A_1_165_nt_rasha_lily_green_46Y_100_668152.avif (品質=43, サイズ: 2.66 MB -> 202.5 KB, 圧縮率: 92.6%, 反復: 4)
2025-05-08 17:16:27,516 - INFO - 変換成功: /Volumes/T7/JPG書き出し/7cm/A-1/0060_A_1_167_nt_rasha_lime_46Y_100_667477.jpg -> /Volumes/T7/JPG書き出し/AVIF出力/7cm/A-1/0060_A_1_167_nt_rasha_lime_46Y_100_667477.avif (品質=62, サイズ: 2.60 MB -> 199.4 KB, 圧縮率: 92.5%, 反復: 3)
2025-05-08 17:16:27,930 - INFO - 変換成功: /Volumes/T7/JPG書き出し/7cm/A-1/0061_A_1_169_nt_rasha_lido_yellow_46Y_100_667469.jpg -> /Volumes/T7/JPG書き出し/AVIF出力/7cm/A-1/0061_A_1_169_nt_rasha_lido_yellow_46Y_100_667469.avif (品質=62, サイズ: 3.17 MB -> 170.8 KB, 圧縮率: 94.7%, 反復: 3)
2025-05-08 17:16:28,426 - INFO - 変換成功: /Volumes/T7/JPG書き出し/7cm/A-1/0062_A_1_171_nt_rasha_yellow_46Y_100_667543.jpg -> /Volumes/T7/JPG書き出し/AVIF出力/7cm/A-1/0062_A_1_171_nt_rasha_yellow_46Y_100_667543.avif (品質=62, サイズ: 2.98 MB -> 206.8 KB, 圧縮率: 93.2%, 反復: 3)
2025-05-08 17:16:28,774 - INFO - 変換成功: /Volumes/T7/JPG書き出し/7cm/A-1/0063_A_1_173_nt_rasha_gold_46Y_100_667758.jpg -> /Volumes/T7/JPG書き出し/AVIF出力/7cm/A-1/0063_A_1_173_nt_rasha_gold_46Y_100_667758.avif (品質=50, サイズ: 3.26 MB -> 176.3 KB, 圧縮率: 94.7%, 反復: 1)
2025-05-08 17:16:29,389 - INFO - 変換成功: /Volumes/T7/JPG書き出し/7cm/A-1/0064_A_1_175_nt_rasha_indian_gold_46Y_100_667634.jpg -> /Volumes/T7/JPG書き出し/AVIF出力/7cm/A-1/0064_A_1_175_nt_rasha_indian_gold_46Y_100_667634.avif (品質=43, サイズ: 3.25 MB -> 184.7 KB, 圧縮率: 94.4%, 反復: 4)
2025-05-08 17:16:30,056 - INFO - 変換成功: /Volumes/T7/JPG書き出し/7cm/A-1/0065_A_1_176_nt_rasha_orange_46Y_100_667774.jpg -> /Volumes/T7/JPG書き出し/AVIF出力/7cm/A-1/0065_A_1_176_nt_rasha_orange_46Y_100_667774.avif (品質=43, サイズ: 3.68 MB -> 185.4 KB, 圧縮率: 95.1%, 反復: 4)
2025-05-08 17:16:30,655 - INFO - 変換成功: /Volumes/T7/JPG書き出し/7cm/A-1/0066_A_1_178_nt_rasha_honeydew_46Y_100_667881.jpg -> /Volumes/T7/JPG書き出し/AVIF出力/7cm/A-1/0066_A_1_178_nt_rasha_honeydew_46Y_100_667881.avif (品質=37, サイズ: 3.03 MB -> 186.9 KB, 圧縮率: 94.0%, 反復: 3)
2025-05-08 17:16:31,266 - INFO - 変換成功: /Volumes/T7/JPG書き出し/7cm/A-1/0067_A_1_179_nt_rasha_vermillion_46Y_100_667519.jpg -> /Volumes/T7/JPG書き出し/AVIF出力/7cm/A-1/0067_A_1_179_nt_rasha_vermillion_46Y_100_667519.avif (品質=37, サイズ: 3.58 MB -> 173.8 KB, 圧縮率: 95.3%, 反復: 3)
